1494;169;9;47;BURKE AND WILLS;x;
1495;1;12;175;CANOBIE;x;
1496;43;15;48;KAMILEROI;x;
1497;85;18;176;GRANADA;x;
1498;127;21;49;QUAMBY;x;
1499;169;24;177;SPLIT ROCK;x;
1500;1;27;50;KAJABBI;x;
1501;177;9;157;YELVERFOLT;x;
1502;85;33;51;MORSTONE;x;
1503;127;36;179;CAMOOWEAL;x;
1504;169;39;52;DON;x;
1505;1;42;180;THOMLONIA;x;
1506;43;45;53;UNDILLA;x;
1507;85;48;181;GUNPOWDER;x;
1508;127;51;54;OLD HERBERT VALE;x;
1509;169;54;182;SOSENBY;x;
1510;1;57;55;LAWN HILL;x;
1511;43;60;183;BOODJAMULLA;x;
1512;85;63;56;RIVERLEIGH;x;
1513;127;66;184;AUGUSTUS;x;
1514;169;69;57;GREGORY DOWNS;x;
1515;1;72;185;MYATY;x;
1516;43;75;58;WERNADINGA;x;
1517;85;78;186;BANG BANG;x;
1518;127;81;59;CORINDA RUINS;x;
1519;169;84;187;BOWTHORN;x;
1520;1;87;60;TIRANNA;x;
1521;43;90;188;PUNJAUB;x;
1522;85;93;61;LEICHHARDT FALLS;x;
1523;127;96;189;MORNINGTON ISLAND;x;
1524;169;99;62;BENTINCK ISLAND;x;
1525;1;102;190;GANGALIDDA;x;
1526;43;105;63;YARRANT POINT;x;
1527;85;108;191;FINUCANE;x;
1528;127;111;64;BURKETOWN;x;
1529;169;114;192;KARUMBA;x;
1530;1;117;65;MAGOWRA;x;
1531;43;120;193;INVERLEIGH;x;
1532;85;123;66;MAGGIEVILLE;x;
1533;127;126;194;NORMANTON;x;
1534;169;129;67;BLACKBULL;x;
1535;1;132;195;GUM CREEK;x;
1536;43;135;68;MILGARRA;x;
1537;85;138;196;GILBERT RIVER;x;
1538;127;141;69;CROYDON;x;
1539;169;144;197;MITTAGONG;x;
1540;1;147;70;FROG CREEK;x;
1541;43;150;198;MALACURA;x;
1542;85;153;71;IONA;x;
1543;127;156;199;KIDSTON;x;
1544;169;159;72;BLACKBRAES;x;
1545;1;162;200;GREGORY SPRINGS;x;
1546;43;165;73;REEDY;x;
1547;85;168;201;BATTERY;x;
1548;127;171;74;BASALT;x;
1549;169;174;202;GREENVALE;x;
1550;1;177;75;CLARKE RIVER;x;
1551;43;180;203;LUCINDA;x;
1552;85;183;76;INGHAM;x;
1553;127;186;204;HELENS HILL;x;
1554;169;189;77;BLUEWATER;x;
1555;1;192;205;MEADOWBANK;x;
1556;43;195;78;CARDWELL;x;
1557;85;198;206;ALBERGOWRIE;x;
1558;127;201;79;VALLEY OF LAGOONS;x;
1559;169;204;207;MOUNT SURPRISE;x;
1560;1;207;80;UNDARA;x;
1561;43;210;208;OASIS LYND;x;
1562;85;0;81;IRONHURST;x;
1563;127;3;209;GEORGETOWN;x;
1564;169;6;82;FORSAYTH;x;
1565;1;9;210;INNISFAIL;x;
1566;43;12;83;MISSION BEACH;x;
1567;85;15;211;TULLY;x;
1568;127;18;84;KOOMBOOLOOMBA;x;
1569;169;21;212;KURANDA;x;
1570;1;24;85;CAIRNS;x;
1571;43;27;213;GORDONVALE;x;
1572;85;30;86;BABINDA;x;
1573;127;33;214;MALANDA;x;
1574;169;36;87;ATHERTON;x;
1575;1;39;215;RAVENSHOE;x;
1576;43;42;88;MOUNT GARNET;x;
1577;85;45;216;LYNDBROOK;x;
1578;127;48;89;BOLWARRA;x;
1579;169;51;217;NULLERINGA;x;
1580;1;54;90;RED RIVER;x;
1581;43;57;218;DAGWORTH;x;
1582;85;60;91;VANROOK;x;
1583;127;63;219;MIRANDA DOWNS;x;
1584;169;66;92;INKERMAN;x;
1585;1;69;220;YANGOO;x;
1586;43;72;93;DUNBAR;x;
1587;85;75;221;STAATEN RIVER;x;
1588;127;78;94;GAMBOOLA;x;
1589;169;81;222;BLACKDOWN;x;
1590;1;84;95;HURRICANE;x;
1591;43;87;223;MAREEBA;x;
1592;85;90;96;DIMBULA;x;
1593;127;93;224;CHILLAGOE MUNGANA;x;
1594;169;96;97;KALKAJAKA;x;
1595;1;99;225;LAKELAND;x;
1596;43;102;98;DAINTREE;x;
1597;85;105;226;PORT DOUGLAS;x;
1598;127;108;99;FAIRVIEW;x;
1599;169;111;227;PALMERSVILLE;x;
1600;1;114;0;MAYTOWN;x;
1601;43;117;128;KILLARNEY;x;
1602;85;120;1;KING JUNCTION;x;
1603;127;123;129;DRUMDUFF;x;
1604;169;126;2;KOWANYAMA;x;
1605;1;129;130;OYKANGAND;x;
1606;43;132;3;HOLROYD;x;
1607;85;135;131;PORMPURAAW;x;
1608;127;138;4;YARRADEND;x;
1609;169;141;132;MUSGRAVE;x;
1610;1;144;5;DIXIE;x;
1611;43;147;133;MARINA;x;
1612;85;150;6;LAKEFIELD;x;
1613;127;153;134;CAPE MELVILLE;x;
1614;169;156;7;LILY;x;
1615;1;159;135;CAPE FLATERRY;x;
1616;43;162;8;COOKTOWN;x;
1617;85;165;136;LITTLE LAURA;x;
1618;127;168;9;CORALVIEW;x;
1619;169;171;137;COEN;x;
1620;1;174;10;BENYO;x;
1621;43;177;138;CAPE SIDMOUTH;x;
1622;85;180;11;ARCHER RIVER;x;
1623;127;183;139;MUNGKAN KANDJU;x;
1624;169;186;12;AURUKUN;x;
1625;1;189;140;LOCKHART RIVER;x;
1626;43;192;13;PORTLAND ROADS;x;
1627;85;195;141;BATAVIA DOWNS;x;
1628;127;198;14;MORNTON;x;
1629;169;201;142;WEIPA;x;
1630;1;204;15;CORNALCO;x;
1631;43;207;143;CAPE GRENVILLE;x;
1632;85;210;16;SHELBURNE;x;
1633;127;0;144;HEATHLANDS;x;
1634;169;3;17;MAPOON;x;
1635;1;6;145;JARDINE RIVER;x;
1636;43;9;18;BAMAGA;x;
1637;85;12;146;PRINCE OF WALES;x;
1638;127;15;19;MOA;x;
1639;169;18;147;MILIKAPITI;x;
1640;1;21;20;PICKERTARAMOOR;x;
1641;43;24;148;WURRUMIYANGA;x;
1642;85;27;21;FIRINISS;x;
1643;127;30;149;DARWIN;x;
1644;169;33;22;COX;x;
1645;1;36;150;BARK HUT;x;
1646;43;39;23;BATCHELOR;x;
1647;85;42;151;WOLLMAN;x;
1648;127;45;24;LITCHFIELD;x;
1649;169;48;152;ANSON;x;
1650;1;51;25;BAN BAN SPRINGS;x;
1651;43;54;153;PINE CREEK;x;
1652;85;57;26;TIPPERARY;x;
1653;127;60;154;JINDORE;x;
1654;169;63;27;DASHWOOD;x;
1655;1;66;155;NAUIYU;x;
1656;43;69;28;WOODYCUPALDIYA;x;
1657;85;72;156;SWIM CREEK;x;
1658;127;75;29;KAPALGA;x;
1659;169;78;157;MOUNT BUNDEY;x;
1660;1;81;30;UBIRR;x;
1661;43;84;158;JABIRU;x;
1662;85;87;31;NOURLANGIE;x;
1663;127;90;159;MARY RIVER;x;
1664;169;93;32;JIM JIM FALLS;x;
1665;1;96;160;MAGUK;x;
1666;43;99;33;JARRANGBARMI;x;
1667;85;102;161;GUNLOM;x;
1668;127;105;34;NITMILUK;x;
1669;169;108;162;MANYALLALUK;x;
1670;1;111;35;WUGULARR;x;
1671;43;114;163;GARIG GUNAK BARLU;x;
1672;85;117;36;MURGENELLA;x;
1673;127;120;164;WALDABOONAR;x;
1674;169;123;37;NGARLU NGARLU;x;
1675;1;126;165;MANINGRIDA;x;
1676;43;129;38;JINY JIRRA;x;
1677;85;132;166;MUMEKA;x;
1678;127;135;39;NABARLEK;x;
1679;169;138;167;GARRAGGAWAN;x;
1680;1;141;40;WARDDEKEN;x;
1681;43;144;168;DEAF ADDER GORGE;x;
1682;85;147;41;MEWIMBI;x;
1683;127;150;169;DJELK;x;
1684;169;153;42;RAMINGINING;x;
1685;1;156;170;MARTHAKAL;x;
1686;43;159;43;GAPUWIYAK;x;
1687;85;162;171;DHUNGANDA;x;
1688;127;165;44;NHULUNBUY;x;
1689;169;168;172;GUNRUMURU;x;
1690;1;171;45;GURKAWUY;x;
1691;43;174;173;GAN GAN;x;
1692;85;177;46;BALLNNA;x;
1693;127;180;174;NGILIPITJI;x;
1694;169;183;47;NURNBULWAR;x;
1695;1;186;175;BARRAPUNTA;x;
1696;43;189;48;KANGAROO VALLEY;x;
1697;85;192;176;GUYUYU CREEK;x;
1698;127;195;49;GORPULYUL;x;
1699;169;198;177;BULMAN;x;
1700;1;201;50;MAINORU;x;
1701;43;204;178;MOUNTAIN VALLEY;x;
1702;85;207;51;NORTH URAPUNGA;x;
1703;127;210;179;CHAPMAN;x;
1704;169;0;52;URAPUNGA;x;
1705;1;3;180;NGUKURR;x;
1706;43;6;53;MUMPUMAMPU;x;
1707;85;9;181;WUKOINTYARRA;x;
1708;127;12;54;ST VIDGEON;x;
1709;169;15;182;MARRA;x;
1710;1;18;55;ANGURUGU;x;
1711;43;21;183;PEPPIMENARTI;x;
1712;85;24;56;MULYUNG;x;
1713;127;27;184;PALUMPA;x;
1714;169;30;57;MEEWAY;x;
1715;1;33;185;FISH RIVER;x;
1716;43;36;58;WAGIMAN;x;
1717;85;39;186;DONSVALE;x;
1718;127;42;59;WOMBUNGI;x;
1719;169;45;187;DJARRONG;x;
1720;1;48;60;WILLEROO;x;
1721;43;51;188;BIRRIMBA;x;
1722;85;54;61;YAMBARRAN RANGE;x;
1723;127;57;189;THYMANN;x;
1724;169;60;62;BRADSHAW;x;
1725;1;63;190;DRY RIVER;x;
1726;43;66;63;WESTERN CREEK;x;
1727;85;69;191;EDITH;x;
1728;127;72;64;KATHERINE;x;
1729;169;75;192;CUTTA CUTTA;x;
1730;1;78;65;MATARANKA;x;
1731;43;81;193;WUBALAWUN;x;
1732;85;84;66;MARYFIRLD;x;
1733;127;87;194;DALY WATERS;x;
1734;169;90;67;MOROAK;x;
1735;1;93;195;MOUNT ELIZA;x;
1736;43;96;68;MINYERRI;x;
1737;85;99;196;MANGARRAYI;x;
1738;127;102;69;MARGARANYI;x;
1739;169;105;197;ALAWA;x;
1740;1;108;70;MINAMIA;x;
1741;43;111;198;LIMMEN;x;
1742;85;114;71;LORELLA;x;
1743;127;117;199;LOST CITY;x;
1744;169;120;72;TANUMBIRINA;x;
1745;1;123;200;COOEE;x;
1746;43;126;73;BAUHINIA;x;
1747;85;129;201;TAWALLAH;x;
1748;127;132;74;BROADMERE;x;
1749;169;135;202;CAPE CRAWFORD;x;
1750;1;138;75;WADA WARRA;x;
1751;43;141;203;KING ASH;x;
1752;85;144;76;MANANGOORA;x;
1753;127;147;204;BORROLOOLA;x;
1754;169;150;77;GARAWA;x;
1755;1;153;205;RUNNING CREEK;x;
1756;43;156;78;COXCO VALLEY;x;
1757;85;159;206;SPRING CREEK;x;
1758;127;162;79;WINDY GULLY;x;
1759;169;165;207;KELLY GAP;x;
1760;1;168;80;MUNGOOBADA;x;
1761;43;171;208;KIANA;x;
1762;85;174;81;WOLLOGORANG;x;
1763;127;177;209;ECHO GORGE;x;
1764;169;180;82;JILUNDARINA;x;
1765;1;183;210;QUOIN;x;
1766;43;186;83;KEEP RIVER;x;
1767;85;189;211;KNEEBONE;x;
1768;127;192;84;BUBBLE BUBBLE;x;
1769;169;195;212;BAINES;x;
1770;1;198;85;WATERLOO;x;
1771;43;201;213;BAMBOO SPRINGS;x;
1772;85;204;86;GREGORYS TREE;x;
1773;127;207;214;LIMESTONE GORGE;x;
1774;169;210;87;JUDBARRA;x;
1775;1;0;215;MOUNT SANFORD;x;
1776;43;3;88;MENNGEN;x;
1777;85;6;216;TIMBER CREEK;x;
1778;127;9;89;WANIMIYE;x;
1779;169;12;217;WAMBARDI;x;
1780;1;15;90;MOOLOOLOO;x;
1781;43;18;218;YARRALIN;x;
1782;85;21;91;TOP SPRINGS;x;
1783;127;24;219;WEST HIDDEN VALLEY;x;
1784;169;27;92;EAST HIDDEN VALLEY;x;
1785;1;30;220;DIRRJIRRINA;x;
1786;43;33;93;WAMPANA;x;
1787;85;36;221;CAMFIELD;x;
1788;127;39;94;DAGURAGU;x;
1789;169;42;222;DUNMARRA;x;
1790;1;45;95;MURRANJI;x;
1791;43;48;223;JINGALOO;x;
1792;85;51;96;MARLINJA;x;
1793;127;54;224;UCHARONIDGE;x;
1794;169;57;97;MUNGABROOM;x;
1795;1;60;225;EVA DOWNS;x;
1796;43;63;98;CRESWELL GAP;x;
1797;85;66;226;MAMBALIYA;x;
1798;127;69;99;WALHALLOW;x;
1799;169;72;227;ELLIOTT;x;
1800;1;75;0;LONGREACH SPRING;x;
1801;43;78;128;RENNER SPRINGS;x;
1802;85;81;1;CRESSWELL DOWNS;x;
1803;127;84;129;BENMARA;x;
1804;169;87;2;GUMULUJI;x;
1805;1;90;130;MURUM MURULA;x;
1806;43;93;3;CARRARA;x;
1807;85;96;131;MOUNT MORGAN;x;
1808;127;99;4;GALLIPOLI;x;
1809;169;102;132;SHALLOWCREEK;x;
1810;1;105;5;CONNELLS LAGOON;x;
1811;43;108;133;ANTHONY;x;
1812;85;111;6;CALVERT;x;
1813;127;114;134;CORELLA CREEK;x;
1814;169;117;7;WAMBAYA;x;
1815;1;120;135;MITTIEBAH;x;
1816;43;123;8;ALEXANDRAVILLE;x;
1817;85;126;136;ALROY DOWNS;x;
1818;127;129;9;GULUNGURU;x;
1819;169;132;137;BRUNCHILLY;x;
1820;1;135;10;WOGYALA;x;
1821;43;138;138;BANKA BANKA;x;
1822;85;141;11;BLUE BUSH;x;
1823;127;144;139;TENNANT CREEK;x;
1824;169;147;12;LIKKAPARTA;x;
1825;1;150;140;KURNTAPUNTA;x;
1826;43;153;13;KURAYA;x;
1827;85;156;141;GOSSE;x;
1828;127;159;14;KURUNDI;x;
1829;169;162;142;KUNAYUNGKU;x;
1830;1;165;15;GILBERT SWAMP;x;
1831;43;168;143;KARLANTIJPA SOUTH;x;
1832;85;171;16;KIJAKIJA;x;
1833;127;174;144;KARLANTIJPA NORTH;x;
1834;169;177;17;NORTH MIRRIYUNGU;x;
1835;1;180;145;SOUTH MIRRIYUNGU;x;
1836;43;183;18;LIMBUNYA;x;
1837;85;186;146;KIRLUMBIE;x;
1838;127;189;19;INVERWAY;x;
1839;169;192;147;RIVEREN;x;
1840;1;195;20;HOOKER CREEK;x;
1841;43;198;148;MOUNT HERBERT;x;
1842;85;201;21;LUKU;x;
1843;127;204;149;CATTLE CREEK;x;
1844;169;207;22;LAJAMANU;x;
1845;1;210;150;PARNTA;x;
1846;43;0;23;PINJA;x;
1847;85;3;151;MIRRIDI;x;
1848;127;6;24;BUNDA;x;
1849;169;9;152;BIRRINDUDU;x;
1850;1;12;25;YINGUALYALYA;x;
1851;43;15;153;SUPPLEJACK;x;
1852;85;18;26;PURTA;x;
1853;127;21;154;PICININNY;x;
1854;169;24;27;WARLARLA;x;
1855;1;27;155;BLUEBUSH HILLS;x;
1856;43;30;28;MONGURRUPA;x;
1857;85;33;156;NORTH JARNTU;x;
1858;127;36;29;PARRULYA;x;
1859;169;39;157;INNINGARRA;x;
1860;1;42;30;YULUPUTAJI;x;
1861;43;45;158;MOUNT BENNET;x;
1862;85;48;31;TANAMI;x;
1863;127;51;159;PUTULU;x;
1864;169;54;32;YATUJUMPAYI;x;
1865;1;57;160;NYUNJIRNI;x;
1866;43;60;33;WALANGAWANU;x;
1867;85;63;161;JARRA JARRA;x;
1868;127;66;34;WIRLIYAJARRAYL;x;
1869;169;69;162;KALINJARRI;x;
1870;1;72;35;WAUCHOPE;x;
1871;43;75;163;NUMAGALONG;x;
1872;85;78;36;WARRABRI;x;
1873;127;81;164;WUTUNUGURRA;x;
1874;169;84;37;ERLTERLAPENTYE;x;
1875;1;87;165;IYTWELEPENTY;x;
1876;43;90;38;PIKEDITA;x;
1877;85;93;166;DALEMORE DOWNS;x;
1878;127;96;39;WAKAYA;x;
1879;169;99;167;ORWAITILLA;x;
1880;1;102;40;WUNARA;x;
1881;43;105;168;SOUDAN;x;
1882;85;108;41;AVONIAN DOWNS;x;
1883;127;111;169;AUSTRAL DOWNS;x;
1884;169;114;42;BLUEBUSH SWAMP;x;
1885;1;117;170;BOOLANBOO CORNER;x;
1886;43;120;43;LOVES HOLE;x;
1887;85;123;171;PUYURRU;x;
1888;127;126;44;MALA;x;
1889;169;129;172;NUNGUMANU;x;
1890;1;132;45;MILPA;x;
1891;43;135;173;WALLBRI;x;
1892;85;138;46;YATJALA;x;
1893;127;141;174;WAYLILINYPA;x;
1894;169;144;47;POTATO CREEK;x;
1895;1;147;175;NGALURRTJU;x;
1896;43;150;48;PAPUNYA;x;
1897;85;153;176;LAKE MACKAY;x;
1898;127;156;49;VAUGHEN SPRINGS;x;
1899;169;159;177;NYIRRIPI;x;
1900;1;162;50;YUKANJINI;x;
1901;43;165;178;SANDY BLIGHT;x;
1902;85;168;51;NGUMAN;x;
1903;127;171;179;YUWALKI;x;
1904;169;174;52;MOUNT RONNIE;x;
1905;1;177;180;PAWU;x;
1906;43;180;53;ANNLOGIE;x;
1907;85;183;181;NEUTRAL;x;
1908;127;186;54;BARROW CREEK;x;
1909;169;189;182;ADNERA GAP;x;
1910;1;192;55;YUELAMU;x;
1911;43;195;183;LARAMBA;x;
1912;85;198;56;YALPIRAKINU;x;
1913;127;201;184;PMARA JUTUNTA;x;
1914;169;204;57;ALYUEN;x;
1915;1;207;185;WOOLLA DOWNS;x;
1916;43;210;58;ATARLINGA;x;
1917;85;0;186;ALCOOTA;x;
1918;127;3;59;IMANGARA;x;
1919;169;6;187;NGKWARLERLANENN;x;
1920;1;9;60;AMPILATWATJA;x;
1921;43;12;188;BUNDEY;x;
1922;85;15;61;ALNWENGERRPE;x;
1923;127;18;189;ARGADARGADA;x;
1924;169;21;62;DORATIPPRA;x;
1925;1;24;190;DERRY DOWNS;x;
1926;43;27;63;LUCY CREEK;x;
1927;85;30;191;DULCIE;x;
1928;127;33;64;BONYA;x;
1929;169;36;192;IYLENTYE;x;
1930;1;39;65;INKWELAYE;x;
1931;43;42;193;ANGARAPA;x;
1932;85;45;66;DNEIPER;x;
1933;127;48;194;ALPURRURULAM;x;
1934;169;51;67;ABADABADA;x;
1935;1;54;195;BULARNU;x;
1936;43;57;68;MANNERS CREEK;x;
1937;85;60;196;URLAMPE;x;
1938;127;63;69;ALEWATYERRE;x;
1939;169;66;197;ATTBUR;x;
1940;1;69;70;AYWERTE;x;
1941;43;72;198;BULINBURRA;x;
1942;85;75;71;MARQUA;x;
1943;127;78;199;YERRAMPE;x;
1944;169;81;72;MOUNT EAGLEBEAK;x;
1945;1;84;200;UINKA;x;
1946;43;87;73;APIWENTYE;x;
1947;85;90;201;INDIANA;x;
1948;127;93;74;MOUNT ISABEL;x;
1949;169;96;202;TODD RIVER;x;
1950;1;99;75;PMERE NYENTE;x;
1951;43;102;203;PILLAR RANGE;x;
1952;85;105;76;OLD ANDADO;x;
1953;127;108;204;HORSESHOE BEND;x;
1954;169;111;77;APUTULA;x;
1955;1;114;205;CHARLOTTE WATERS;x;
1956;43;117;78;EWANINGA;x;
1957;85;120;206;RODINGA SIDING;x;
1958;127;123;79;CHAMBERS PILLAR;x;
1959;169;126;207;ATNARPA;x;
1960;1;129;80;LTYENTYE APURTE;x;
1961;43;132;208;DEEP WELL;x;
1962;85;135;81;INJULKAMA;x;
1963;127;138;209;NARWETOOMA;x;
1964;169;141;82;AMBURLA;x;
1965;1;144;210;GEMTREE;x;
1966;43;147;83;MOUNT RIDDOCH;x;
1967;85;150;211;YAMBAH;x;
1968;127;153;84;AMBALLINDURRI;x;
1969;169;156;212;WINNECKE;x;
1970;1;159;85;ALICE SPRINGS;x;
1971;43;162;213;CORROBOREE ROCK;x;
1972;85;165;86;AMOONGUNA;x;
1973;127;168;214;TYURRETYE;x;
1974;169;171;87;HERMANNSBURG;x;
1975;1;174;215;OWEN SPRINGS;x;
1976;43;177;88;WALLACE ROCKHOLE;x;
1977;85;180;216;DEAD BULLOCK;x;
1978;127;183;89;BENBURY;x;
1979;169;186;217;HAASTS BLUFF;x;
1980;1;189;90;GLEN HELEN;x;
1981;43;192;218;AREYONGA;x;
1982;85;195;91;UKAKA;x;
1983;127;198;219;MOUNT LIEBIG;x;
1984;169;201;92;LYELL;x;
1985;1;204;220;KUNGKAYUNTI;x;
1986;43;207;93;KATITI;x;
1987;85;210;221;MORRIS PASS;x;
1988;127;0;94;KINGS CANYON;x;
1989;169;3;222;WATARRKA;x;
1990;1;6;95;KALTUKATJARA;x;
1991;43;9;223;TJUKARURU;x;
1992;85;12;96;MANTAPAYIKA;x;
1993;127;15;224;AMADEUS;x;
1994;169;18;97;ULURU;x;
1995;1;21;225;YULARA;x;
1996;43;24;98;JENKINS;x;
1997;85;27;226;KURKUTJARA;x;
1998;127;30;99;UKATJUPA;x;
1999;169;33;227;DESERT OAK;x;
2000;2;36;0;LIDDLE HILLS;x;
2001;44;39;128;CURTIN SPRINGS;x;
2002;86;42;1;ALPARA;x;
2003;128;45;129;MOUNT FRASER;x;
2004;170;48;2;TIPUNYNGA;x;
2005;2;51;130;BRISCOE;x;
2006;44;54;3;ERLDUNDA;x;
2007;86;57;131;IMANPA;x;
2008;128;60;4;LYNDAVALE;x;
2009;170;63;132;LILLA CREEK;x;
2010;2;66;5;UMBEARA;x;
2011;44;69;133;KULGERA;x;
2012;86;72;6;SCAMBRIDGE GULF;x;
2013;128;75;134;NINGBING;x;
2014;170;78;7;CARLTON HILL;x;
2015;2;81;135;KUNUNURRA;x;
2016;44;84;8;LAKE ARGYLE;x;
2017;86;87;136;EAST BANK;x;
2018;128;90;9;HORNE VALLEY;x;
2019;170;93;137;HORNETON;x;
2020;2;96;10;WYNDHAM;x;
2021;44;99;138;BUCKLE HEAD;x;
2022;86;102;11;BONAPARTE;x;
2023;128;105;139;MT MANGOO;x;
2024;170;108;12;OOMBULGURRI;x;
2025;2;111;140;FARAWAY BAY;x;
2026;44;114;13;CAPE BERNIER;x;
2027;86;117;141;CARSON RIVER;x;
2028;128;120;14;PAPO;x;
2029;170;123;142;KALUMBURU;x;
2030;2;126;15;MT CONNOR;x;
2031;44;129;143;NORTH DRYSDALE;x;
2032;86;132;16;SOUTH DRYSDALE;x;
2033;128;135;144;THEDA;x;
2034;170;138;17;EDWARD;x;
2035;2;141;145;DOONGAN;x;
2036;44;144;18;SURVEYOR;x;
2037;86;147;146;CAPE POND;x;
2038;128;150;19;KANDIWA;x;
2039;170;153;147;MT KNIGHT;x;
2040;2;156;20;KINGS CASCADE;x;
2041;44;159;148;PRINCE REGENT;x;
2042;86;162;21;MARUNBABDI;x;
2043;128;165;149;MT MATHESON;x;
2044;170;168;22;LACY;x;
2045;2;171;150;WILSON POINT;x;
2046;44;174;23;KUNMUNYA;x;
2047;86;177;151;WALCOTT;x;
2048;128;180;24;MT HART;x;
2049;170;183;152;PANTIJAN;x;
2050;2;186;25;MT AGNES;x;
2051;44;189;153;MAURICE CREEK;x;
2052;86;192;26;CHARNLEY;x;
2053;128;195;154;DRYSDALE;x;
2054;170;198;27;DURACK;x;
2055;2;201;155;KARUNJIE;x;
2056;44;204;28;NGALLAGUNDA;x;
2057;86;207;156;DODNUTT;x;
2058;128;210;29;MT BARNETT;x;
2059;170;0;157;MANNING GORGE;x;
2060;2;3;30;ADCOCK GORGE;x;
2061;44;6;158;MARLON;x;
2062;86;9;31;GLENROY;x;
2063;128;12;159;NARRIE RANGE;x;
2064;170;15;32;BLUFFS;x;
2065;2;18;160;DOON DOON;x;
2066;44;21;33;DOONTABLE;x;
2067;86;24;161;NORTH VIOLET VALLEY;x;
2068;128;27;34;VIOLET VALLEY;x;
2069;170;30;162;SOUTH VIOLET VALLEY;x;
2070;2;33;35;BEDFORD DOWNS;x;
2071;44;36;163;LANSDOWNE;x;
2072;86;39;36;ALICE DOWNS;x;
2073;128;42;164;SPRINGVALE;x;
2074;170;45;37;HALLS CREEK;x;
2075;2;48;165;GLEN HILL;x;
2076;44;51;38;ARGYLE DOWNS;x;
2077;86;54;166;BOW RIVER;x;
2078;128;57;39;MINT CREEK;x;
2079;170;60;167;ECHIDNA CHASM;x;
2080;2;63;40;CATHEDRAL GORGE;x;
2081;44;66;168;OLD RIVER;x;
2082;86;69;41;FLORA VALLEY;x;
2083;128;72;169;NICHOLSON;x;
2084;170;75;42;MARELLA GORGE;x;
2085;2;78;170;RUBY PLACE;x;
2086;44;81;43;STURT CREEK;x;
2087;86;84;171;CARRANYA;x;
2088;128;87;44;GORDON DOWNS;x;
2089;170;90;172;MT JUNCTION;x;
2090;2;93;45;MARGARET GORGE;x;
2091;44;96;173;MT AMHURST;x;
2092;86;99;46;LOUISA DOWNS;x;
2093;128;102;174;NGUMPAN;x;
2094;170;105;47;NUGULWIRRI;x;
2095;2;108;175;DANGGU GORGE;x;
2096;44;111;48;FITZROY CROSSING;x;
2097;86;114;176;MT PIERRE;x;
2098;128;117;49;IMINTJI;x;
2099;170;120;177;LEOPOLD DOWNS;x;
2100;2;123;50;OSCAR RANGE;x;
2101;44;126;178;JIMBALAKUDUNJ;x;
2102;86;129;51;ELLENDALE;x;
2103;128;132;179;NOONKANBAH;x;
2104;170;135;52;WINDJINGARE;x;
2105;2;138;180;WINDJANA GORGE;x;
2106;44;141;53;DEVONIAN REEF;x;
2107;86;144;181;DERBY;x;
2108;128;147;54;MODA;x;
2109;170;150;182;POINT TORMET;x;
2110;2;153;55;COCKATOO ISLAND;x;
2111;44;156;183;KIMBOLTON;x;
2112;86;159;56;OOBAGOONA;x;
2113;128;162;184;WING;x;
2114;170;165;57;DJOOLYOORT;x;
2115;2;168;185;YORDO;x;
2116;44;171;58;DIRRAAR;x;
2117;86;174;186;DAALYER;x;
2118;128;177;59;NOOTJENAP;x;
2119;170;180;187;RIRDIRDIP;x;
2120;2;183;60;DAARLARORT;x;
2121;44;186;188;DJEKANG;x;
2122;86;189;61;BEPAART;x;
2123;128;192;189;DABEKANOO;x;
2124;170;195;62;NYARTITERTOO;x;
2125;2;198;190;DAALITJIMAA;x;
2126;44;201;63;WARNADAA;x;
2127;86;204;191;DJAAWERT;x;
2128;128;207;64;NALYEN;x;
2129;170;210;192;WERA;x;
2130;2;0;65;MENGIDATJAARI;x;
2131;44;3;193;RAW;x;
2132;86;6;66;YOOBADJOTJAATJ;x;
2133;128;9;194;BOORNAN;x;
2134;170;12;67;NIRRIPORLE;x;
2135;2;15;195;NYIRLINYENGA;x;
2136;44;18;68;NYERTADJAARTO;x;
2137;86;21;196;DJOOTOBOOR;x;
2138;128;24;69;DJORNARTAABO;x;
2139;170;27;197;NGORLADALYAA;x;
2140;2;30;70;WAANYAAYO;x;
2141;44;33;198;NALYAADJADELYA;x;
2142;86;36;71;KAALYEYAA;x;
2143;128;39;199;NAATINGOOWAADJE;x;
2144;170;42;72;YAATJAA;x;
2145;2;45;200;BAARRENAAK;x;
2146;44;48;73;ROOWIMOONYIBE;x;
2147;86;51;201;NYATIRRAANYI;x;
2148;128;54;74;NGENOT;x;
2149;170;57;202;DEDAANY;x;
2150;2;60;75;NENGIT;x;
2151;44;63;203;NGAADJOORNOODJAA;x;
2152;86;66;76;WAKOORDOODAA;x;
2153;128;69;204;NER;x;
2154;170;72;77;NATJEKART;x;
2155;2;75;205;NARROONAANGOTJ;x;
2156;44;78;78;DATJAARNOLYOM;x;
2157;86;81;206;NGOM;x;
2158;128;84;79;WENYERTAADINGE;x;
2159;170;87;207;METJORTOONYANGA;x;
2160;2;90;80;WOOMAANGIL;x;
2161;44;93;208;MEDOORLAANGOP;x;
2162;86;96;81;DOBOMAAWAATJ;x;
2163;128;99;209;YORENEWONY;x;
2164;170;102;82;KORDARA;x;
2165;2;105;210;YEYOODA;x;
2166;44;108;83;DJOOTJOORTAALYAA;x;
2167;86;111;211;RAATOPAA;x;
2168;128;114;84;DORDA;x;
2169;170;117;212;NGOOTOOTJAARNET;x;
